eleveID;filiere;info;bloc;classement
E254;A+B;;IA;APM_4TC20_TP
E254;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E254;A+B;;Ouverture scientifique;CSC_OEL10_TP|PHY_OEL18_TP|CSC_OEL13_TP|CSC_OEL07_TP|APM_OEL03_TP|CCH_OEL37_TP|CSC_OEL11_TP|CSC_OEL12_TP|CCH_OEL73_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL16_TP
E254;A+B;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL43_TP|IME_OEL38_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL39_TP|ECO_OEL40_TP|IME_OEL31_TP
E254;A+B;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E254;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E255;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E255;A+B;;Economie du numérique;ECO_OEL30_TP
E255;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL52_TP|HSS_OEL56_TP|HSS_OEL57_TP|HSS_OEL58_TP|HSS_OEL51_TP|HSS_OEL59_TP
E255;A+B;;IA;APM_4TC20_TP
E255;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E255;A+B;;Ouverture scientifique;CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL10_TP|CCH_OEL37_TP|PHY_OEL18_TP|CSC_OEL12_TP|PHY_OEL16_TP|CCH_OEL73_TP|CSC_OEL11_TP|APM_OEL03_TP|PHY_OEL14_TP|PHY_OEL17_TP
E255;A+B;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL33_TP|HSS_OEL43_TP|HSS_OEL32_TP|IME_OEL38_TP|HSS_OEL39_TP|HSS_OEL42_TP|ECO_OEL40_TP|IME_OEL31_TP
E255;A+B;;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E255;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E256;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E256;A+B;;Economie du numérique;ECO_OEL30_TP
E256;A+B;;Humanités Contemporaines;HSS_OEL56_TP|HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL50_TP|HSS_OEL51_TP|HSS_OEL57_TP
E256;A+B;;IA;APM_4TC20_TP
E256;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E256;A+B;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL17_TP|CSC_OEL07_TP|CSC_OEL11_TP|CSC_OEL12_TP|CCH_OEL37_TP|PHY_OEL16_TP|PHY_OEL14_TP|PHY_OEL18_TP|APM_OEL03_TP|CCH_OEL73_TP
E256;A+B;;SEHS;HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL33_TP|HSS_OEL32_TP|IME_OEL31_TP|IME_OEL38_TP
E256;A+B;;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E256;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E257;A+B;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E257;A+B;;Economie du numérique;ECO_OEL30_TP
E257;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL58_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL59_TP|HSS_OEL52_TP|HSS_OEL50_TP|HSS_OEL57_TP|HSS_OEL53_TP|HSS_OEL65_TP
E257;A+B;;IA;APM_4TC20_TP
E257;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E257;A+B;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL14_TP|CCH_OEL37_TP|CSC_OEL07_TP|CSC_OEL11_TP|PHY_OEL17_TP|PHY_OEL18_TP|CCH_OEL73_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL16_TP
E257;A+B;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL33_TP|HSS_OEL39_TP|HSS_OEL42_TP|IME_OEL31_TP|HSS_OEL43_TP|IME_OEL38_TP|ECO_OEL40_TP
E257;A+B;;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E257;A+B;;Sécurité;CSC_4TC30_TP|CSC_4TC31_TP
E258;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E258;A+C;;Economie du numérique;ECO_OEL30_TP
E258;A+C;;Humanités Contemporaines;HSS_OEL66_TP|HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL58_TP|HSS_OEL50_TP|HSS_OEL56_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL57_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL59_TP
E258;A+C;;IA;APM_4TC20_TP
E258;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E258;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL11_TP|CSC_OEL13_TP|CSC_OEL12_TP|CCH_OEL73_TP|CCH_OEL37_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL18_TP|APM_OEL03_TP|PHY_OEL16_TP
E258;A+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL33_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL32_TP|HSS_OEL39_TP|IME_OEL31_TP
E258;A+C;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E258;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E259;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E259;A+B;;Economie du numérique;ECO_OEL30_TP
E259;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL65_TP|HSS_OEL59_TP|HSS_OEL56_TP|HSS_OEL52_TP|HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL58_TP|HSS_OEL61_TP|HSS_OEL51_TP
E259;A+B;;IA;APM_4TC20_TP
E259;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E259;A+B;;Ouverture scientifique;CSC_OEL07_TP|CSC_OEL10_TP|CSC_OEL13_TP|CCH_OEL73_TP|PHY_OEL18_TP|PHY_OEL17_TP|PHY_OEL14_TP|CSC_OEL12_TP|CSC_OEL11_TP|APM_OEL03_TP|CCH_OEL37_TP|PHY_OEL16_TP
E259;A+B;;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL33_TP|HSS_OEL39_TP|HSS_OEL43_TP|HSS_OEL32_TP|IME_OEL38_TP|IME_OEL31_TP
E259;A+B;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E259;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E260;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E260;A+B;;Economie du numérique;ECO_OEL30_TP
E260;A+B;;Humanités Contemporaines;HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL56_TP|HSS_OEL52_TP|HSS_OEL66_TP|HSS_OEL59_TP|HSS_OEL58_TP|HSS_OEL51_TP|HSS_OEL57_TP
E260;A+B;;IA;APM_4TC20_TP
E260;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E260;A+B;;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL10_TP|CSC_OEL07_TP|PHY_OEL14_TP|PHY_OEL18_TP|CSC_OEL11_TP|CSC_OEL12_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL17_TP|APM_OEL03_TP|PHY_OEL16_TP
E260;A+B;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL39_TP|ECO_OEL40_TP|IME_OEL38_TP|IME_OEL31_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL43_TP
E260;A+B;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E260;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E261;A+C;;Droit;HSS_OEL25_TP|HSS_OEL21_TP|HSS_OEL22_TP
E261;A+C;;Economie du numérique;ECO_OEL30_TP
E261;A+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL51_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL59_TP
E261;A+C;;IA;APM_4TC20_TP
E261;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC10_TP|FMA_4TC12_TP
E261;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|PHY_OEL17_TP|PHY_OEL14_TP|PHY_OEL18_TP|CCH_OEL37_TP|CSC_OEL12_TP|CCH_OEL73_TP|PHY_OEL16_TP|APM_OEL03_TP|CSC_OEL11_TP
E261;A+C;;SEHS;HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL39_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL43_TP|IME_OEL31_TP|IME_OEL38_TP
E261;A+C;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E261;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E262;B+C;;Droit;HSS_OEL22_TP|HSS_OEL21_TP|HSS_OEL25_TP
E262;B+C;;Economie du numérique;ECO_OEL30_TP
E262;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL57_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL51_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL56_TP
E262;B+C;;IA;APM_4TC20_TP
E262;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E262;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL14_TP|PHY_OEL18_TP|PHY_OEL17_TP|CSC_OEL11_TP|CCH_OEL73_TP|CSC_OEL07_TP|APM_OEL03_TP|PHY_OEL16_TP|CSC_OEL12_TP|CCH_OEL37_TP
E262;B+C;;SEHS;HSS_OEL44_TP|HSS_OEL33_TP|HSS_OEL43_TP|HSS_OEL46_TP|ECO_OEL40_TP|IME_OEL38_TP|HSS_OEL32_TP|HSS_OEL39_TP|HSS_OEL42_TP|IME_OEL31_TP
E262;B+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E262;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E263;A+B;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E263;A+B;;Economie du numérique;ECO_OEL30_TP
E263;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL58_TP|HSS_OEL50_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL61_TP|HSS_OEL56_TP|HSS_OEL59_TP|HSS_OEL51_TP|HSS_OEL57_TP|HSS_OEL65_TP
E263;A+B;;IA;APM_4TC20_TP
E263;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E263;A+B;;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL10_TP|PHY_OEL18_TP|CSC_OEL07_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL14_TP|CCH_OEL37_TP|PHY_OEL17_TP|CSC_OEL11_TP|CCH_OEL73_TP|PHY_OEL16_TP
E263;A+B;;SEHS;HSS_OEL33_TP|IME_OEL38_TP|HSS_OEL43_TP|HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL39_TP|HSS_OEL42_TP|HSS_OEL32_TP|ECO_OEL40_TP|IME_OEL31_TP
E263;A+B;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E263;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E264;A+B;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E264;A+B;;Economie du numérique;ECO_OEL30_TP
E264;A+B;;Humanités Contemporaines;HSS_OEL56_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL50_TP|HSS_OEL63_TP|HSS_OEL59_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL57_TP|HSS_OEL51_TP
E264;A+B;;IA;APM_4TC20_TP
E264;A+B;;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC13_TP
E264;A+B;;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL10_TP|PHY_OEL16_TP|CSC_OEL12_TP|CSC_OEL07_TP|CCH_OEL37_TP|PHY_OEL18_TP|APM_OEL03_TP|PHY_OEL14_TP|PHY_OEL17_TP|CCH_OEL73_TP|CSC_OEL11_TP
E264;A+B;;SEHS;HSS_OEL39_TP|ECO_OEL40_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL44_TP|HSS_OEL33_TP|HSS_OEL43_TP|IME_OEL38_TP|HSS_OEL42_TP|IME_OEL31_TP
E264;A+B;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E264;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E265;B+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E265;B+C;;Economie du numérique;ECO_OEL30_TP
E265;B+C;;Humanités Contemporaines;HSS_OEL53_TP|HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL56_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL61_TP|HSS_OEL59_TP|HSS_OEL51_TP|HSS_OEL50_TP|HSS_OEL52_TP|HSS_OEL57_TP
E265;B+C;;IA;APM_4TC20_TP
E265;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E265;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CCH_OEL73_TP|PHY_OEL14_TP|CSC_OEL13_TP|PHY_OEL17_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL18_TP|CCH_OEL37_TP|PHY_OEL16_TP|CSC_OEL11_TP
E265;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL42_TP|HSS_OEL33_TP|HSS_OEL43_TP|HSS_OEL32_TP|IME_OEL38_TP|IME_OEL31_TP
E265;B+C;;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E265;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E266;B+C;;Droit;HSS_OEL25_TP|HSS_OEL21_TP|HSS_OEL22_TP
E266;B+C;;Economie du numérique;ECO_OEL30_TP
E266;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL59_TP|HSS_OEL61_TP
E266;B+C;;IA;APM_4TC20_TP
E266;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E266;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|APM_OEL03_TP|CSC_OEL13_TP|CCH_OEL37_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL16_TP|CSC_OEL11_TP|CCH_OEL73_TP|PHY_OEL18_TP|CSC_OEL12_TP
E266;B+C;;SEHS;HSS_OEL43_TP|HSS_OEL44_TP|HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL33_TP|HSS_OEL39_TP|IME_OEL38_TP|HSS_OEL32_TP|HSS_OEL42_TP|IME_OEL31_TP
E266;B+C;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E266;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E267;A+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E267;A+C;;Economie du numérique;ECO_OEL30_TP
E267;A+C;;Humanités Contemporaines;HSS_OEL50_TP|HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL59_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL57_TP|HSS_OEL56_TP
E267;A+C;;IA;APM_4TC20_TP
E267;A+C;;Optimisation;FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP|FMA_4TC11_TP
E267;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL11_TP|PHY_OEL14_TP|CCH_OEL73_TP|CSC_OEL12_TP|APM_OEL03_TP|PHY_OEL18_TP|PHY_OEL16_TP|CCH_OEL37_TP|PHY_OEL17_TP
E267;A+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL42_TP|HSS_OEL33_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL39_TP|IME_OEL31_TP|IME_OEL38_TP|HSS_OEL32_TP
E267;A+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E267;A+C;;Sécurité;CSC_4TC30_TP|CSC_4TC31_TP
E268;B+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E268;B+C;;Economie du numérique;ECO_OEL30_TP
E268;B+C;;Humanités Contemporaines;HSS_OEL56_TP|HSS_OEL53_TP|HSS_OEL66_TP|HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL52_TP|HSS_OEL61_TP|HSS_OEL57_TP|HSS_OEL65_TP|HSS_OEL51_TP|HSS_OEL58_TP
E268;B+C;;IA;APM_4TC20_TP
E268;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E268;B+C;;Ouverture scientifique;PHY_OEL14_TP|CSC_OEL10_TP|CSC_OEL07_TP|PHY_OEL17_TP|CSC_OEL13_TP|PHY_OEL16_TP|CSC_OEL11_TP|CCH_OEL73_TP|APM_OEL03_TP|CCH_OEL37_TP|CSC_OEL12_TP|PHY_OEL18_TP
E268;B+C;;SEHS;HSS_OEL46_TP|IME_OEL38_TP|HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL32_TP|HSS_OEL39_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL33_TP|IME_OEL31_TP
E268;B+C;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E268;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E269;A+B;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E269;A+B;;Economie du numérique;ECO_OEL30_TP
E269;A+B;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL58_TP|HSS_OEL50_TP|HSS_OEL56_TP|HSS_OEL53_TP|HSS_OEL66_TP|HSS_OEL57_TP|HSS_OEL65_TP|HSS_OEL59_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL51_TP
E269;A+B;;IA;APM_4TC20_TP
E269;A+B;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E269;A+B;;Ouverture scientifique;CSC_OEL12_TP|CSC_OEL10_TP|CCH_OEL73_TP|CSC_OEL13_TP|CSC_OEL11_TP|CSC_OEL07_TP|CCH_OEL37_TP|PHY_OEL18_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL16_TP|APM_OEL03_TP
E269;A+B;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL43_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL32_TP|HSS_OEL39_TP|IME_OEL31_TP|IME_OEL38_TP
E269;A+B;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E269;A+B;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E270;A+C;;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E270;A+C;;Economie du numérique;ECO_OEL30_TP
E270;A+C;;Humanités Contemporaines;HSS_OEL66_TP|HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL56_TP|HSS_OEL58_TP|HSS_OEL51_TP|HSS_OEL59_TP|HSS_OEL52_TP|HSS_OEL65_TP|HSS_OEL57_TP
E270;A+C;;IA;APM_4TC20_TP
E270;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E270;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|PHY_OEL18_TP|PHY_OEL14_TP|CSC_OEL11_TP|CSC_OEL12_TP|CSC_OEL13_TP|CCH_OEL37_TP|PHY_OEL17_TP|CCH_OEL73_TP|APM_OEL03_TP|PHY_OEL16_TP
E270;A+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|IME_OEL31_TP|ECO_OEL40_TP|HSS_OEL39_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL32_TP|HSS_OEL43_TP|IME_OEL38_TP
E270;A+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E270;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E271;B+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E271;B+C;;Economie du numérique;ECO_OEL30_TP
E271;B+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL59_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL51_TP|HSS_OEL53_TP|HSS_OEL57_TP
E271;B+C;;IA;APM_4TC20_TP
E271;B+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E271;B+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|CCH_OEL37_TP|APM_OEL03_TP|PHY_OEL18_TP|CCH_OEL73_TP|CSC_OEL11_TP|CSC_OEL12_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL16_TP
E271;B+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|ECO_OEL40_TP|IME_OEL38_TP|HSS_OEL33_TP|HSS_OEL39_TP|HSS_OEL42_TP|HSS_OEL43_TP|IME_OEL31_TP|HSS_OEL32_TP
E271;B+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E271;B+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E272;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E272;A+C;;Economie du numérique;ECO_OEL30_TP
E272;A+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL51_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL50_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL65_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL66_TP|HSS_OEL59_TP
E272;A+C;;IA;APM_4TC20_TP
E272;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E272;A+C;;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CCH_OEL73_TP|PHY_OEL14_TP|APM_OEL03_TP|CSC_OEL12_TP|PHY_OEL17_TP|PHY_OEL18_TP|CCH_OEL37_TP|CSC_OEL07_TP|CSC_OEL11_TP|PHY_OEL16_TP
E272;A+C;;SEHS;HSS_OEL44_TP|HSS_OEL33_TP|HSS_OEL46_TP|HSS_OEL32_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL39_TP|IME_OEL31_TP|IME_OEL38_TP|HSS_OEL43_TP
E272;A+C;;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E272;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E273;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E273;A+C;;Economie du numérique;ECO_OEL30_TP
E273;A+C;;Humanités Contemporaines;HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL58_TP|HSS_OEL61_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL57_TP|HSS_OEL59_TP
E273;A+C;;IA;APM_4TC20_TP
E273;A+C;;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E273;A+C;;Ouverture scientifique;CSC_OEL07_TP|CSC_OEL10_TP|CSC_OEL13_TP|PHY_OEL18_TP|CCH_OEL37_TP|PHY_OEL17_TP|PHY_OEL16_TP|CCH_OEL73_TP|CSC_OEL12_TP|CSC_OEL11_TP|PHY_OEL14_TP|APM_OEL03_TP
E273;A+C;;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL42_TP|HSS_OEL39_TP|HSS_OEL33_TP|HSS_OEL43_TP|ECO_OEL40_TP|IME_OEL38_TP|IME_OEL31_TP
E273;A+C;;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E273;A+C;;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E274;A+C;;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E274;A+C;;Economie du numérique;ECO_OEL30_TP
E274;A+C;;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL61_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL66_TP|HSS_OEL51_TP|HSS_OEL57_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL52_TP|HSS_OEL56_TP|HSS_OEL59_TP
