PersID;IDDossierEtudiant;Nom;Prénom;CampagneIntitulé;IDCampagne;IDDemande;IDOccur Choix 1;IDOccur Choix 2;IDOccur Choix 3;IDOccur Choix 4;IDOccur Choix 5;IDOccur Choix 6;IDOccur Choix 7;IDOccur Choix 8;IDOccur Choix 9;IDOccur Choix 10;IDOccur Choix 11;IDOccur Choix 12;IDOccur Choix 13;IDOccur Choix 14
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54403;36088;35445;35352;35440;;;;;;;;;;
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54404;35773;35076;34316;;;;;;;;;;;
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54405;34689;35412;;;;;;;;;;;;
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54406;36807;36811;36809;;;;;;;;;;;
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54407;36780;35600;35597;35598;36779;;;;;;;;;
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54408;36774;36775;;;;;;;;;;;;
300253;300253;49c436a92bf0d5b8;680fa51798eda18e;Campagne synthétique;544;54409;36792;36790;;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54402;36815;36814;36038;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54403;36088;35440;;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54404;35956;;;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54405;35968;33471;35412;34780;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54406;36807;36811;36809;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54407;36780;36785;35597;35600;36789;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54408;36775;35869;36774;;;;;;;;;;;
300254;300254;dda4b86f982e2a30;43725b2472200a24;Campagne synthétique;544;54409;36790;36794;36792;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54402;36814;36038;36815;36813;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54403;;;;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54404;35810;37032;34316;35809;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54405;35972;;;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54406;36811;36810;;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54407;35597;36779;;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54408;36774;36775;35869;;;;;;;;;;;
300255;300255;6f6f5f91e5025684;63265a75c9d96d8b;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54401;35308;36086;35441;;;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54402;36038;;;;;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54403;33796;35307;36105;36088;;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54404;35809;35956;37032;35954;35771;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54405;36825;34780;34689;33471;35412;35611;36827;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54406;36809;36811;36810;;;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54407;36780;35600;35598;36785;36789;35597;36779;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54408;36775;36774;;;;;;;;;;;;
300256;300256;b28aebfbf9fa6751;bdeeaceee44cd04a;Campagne synthétique;544;54409;36791;36792;;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54401;36086;35308;35441;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54402;36038;36815;;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54403;35307;33796;35400;36088;35352;35440;36087;36105;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54404;35809;35955;;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54405;36825;33425;35972;35435;35610;36827;34780;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54406;36811;36810;;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54407;;;;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54408;36774;35869;36775;;;;;;;;;;;
300257;300257;c59876ffdd5f1b32;af947f6df095a9d3;Campagne synthétique;544;54409;36791;36790;36794;;;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54401;35441;36086;35308;;;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54402;36814;36815;36813;36038;;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54403;35352;36087;35400;35445;35307;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54404;35955;;;;;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54405;34689;35610;35874;35428;36825;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54406;36810;36809;36811;;;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54407;36789;36780;35597;36785;35598;35600;36779;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54408;36774;35869;;;;;;;;;;;;
300258;300258;f8aa64a777ff0a3c;4a2fe82ec684b1f7;Campagne synthétique;544;54409;36790;36791;36792;36794;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54402;36813;36815;36814;36038;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54403;35400;35352;35307;;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54404;35954;;;;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54405;35428;;;;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54406;36810;36807;36811;36809;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54407;35600;35597;36789;;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300259;300259;09864900d2be4ec5;ea38e86e954a031a;Campagne synthétique;544;54409;36790;;;;;;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54402;36814;36815;;;;;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54403;35307;36087;35352;36105;33796;36088;35400;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54404;34316;35956;35076;35955;35810;35809;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54405;35874;;;;;;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54406;36807;;;;;;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54407;35600;36780;36785;36789;35597;35598;36779;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300260;300260;443572bba2da2fc1;dc426e538771017f;Campagne synthétique;544;54409;36790;;;;;;;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54402;36038;36814;36815;36813;;;;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54403;35445;35440;35307;36088;35352;36087;35400;33796;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54404;35954;35076;35956;35773;35810;37032;;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54405;35970;34689;36858;35611;36816;33471;35428;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54406;36811;36809;;;;;;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54407;36789;35598;36780;36785;36779;35597;35600;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54408;36774;35869;;;;;;;;;;;;
300261;300261;67f0b2b5c64098bc;568a6a8c39e0ec65;Campagne synthétique;544;54409;36791;36792;36794;36790;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54401;35308;36086;;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54402;36815;36814;36038;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54403;36087;;;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54405;35412;36827;;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54406;36811;36809;36807;36810;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54407;36785;35600;;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54408;36775;35869;;;;;;;;;;;;
300262;300262;5a6fcaec5ff97230;010809ec531b66db;Campagne synthétique;544;54409;36790;;;;;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54401;35441;36086;;;;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54402;36814;36813;36038;36815;;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54403;35352;33796;;;;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54404;35776;35076;34316;35956;35954;35773;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54405;34780;35610;35874;36827;35428;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54407;36780;36789;36779;35600;35598;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300263;300263;7e880f2462cc01fd;ed501289f680867e;Campagne synthétique;544;54409;;;;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54402;36038;36813;36814;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54403;35440;36088;35400;35307;35445;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54404;37032;35773;35954;35955;35776;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54405;33425;33471;35435;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54407;35600;;;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54408;36774;36775;35869;;;;;;;;;;;
300264;300264;d5cbeb94fdbd284a;bee51a4a546c2d31;Campagne synthétique;544;54409;36790;36792;36794;;;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54401;35441;36086;;;;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54402;36814;36815;;;;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54403;35307;35400;35445;33796;35352;36105;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54404;35076;35810;35773;35956;35809;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54405;35435;33471;33425;34780;34689;35874;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54406;36809;36811;;;;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54407;36789;35598;36779;35600;;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54408;35869;36775;36774;;;;;;;;;;;
300265;300265;4603f4297c963600;09365228e3dbc09a;Campagne synthétique;544;54409;36791;36792;36790;36794;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54401;36086;35441;;;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54402;36814;36813;;;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54403;35440;35400;35352;;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54404;35776;34316;35956;35076;35771;35809;35773;35810;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54405;36806;36816;35968;34780;36825;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54406;36811;36809;;;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54407;36785;36779;35598;;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54408;36774;36775;;;;;;;;;;;;
300266;300266;dbf0c1f2f82273ec;a7f1a9e6d3040e25;Campagne synthétique;544;54409;36792;;;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54402;36814;36815;36813;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54403;36087;36105;35352;33796;36088;35400;35440;35445;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54404;35955;;;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54405;35428;35435;34780;35874;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54406;36807;36810;;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54407;;;;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54408;36774;36775;35869;;;;;;;;;;;
300267;300267;26ff70c5c1957af7;e335440efbd0b3df;Campagne synthétique;544;54409;36792;36794;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54402;36814;36038;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54403;36087;35400;35440;35445;35307;33796;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54405;;;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54406;36811;;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54407;35598;;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300268;300268;6eb8f25d3176494c;0b1038094a7f66ff;Campagne synthétique;544;54409;36790;36791;;;;;;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54401;36086;35441;;;;;;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54402;36038;36815;36814;;;;;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54403;33796;36105;35445;35440;36087;35307;36088;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54404;35954;37032;35955;35956;35776;35810;35809;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54405;35435;34780;35611;35968;35874;35610;36858;35412;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54406;36811;36810;;;;;;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54407;36785;36780;36789;;;;;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300269;300269;d1d1ac06bce74fd5;79f2d0d2241b8c8e;Campagne synthétique;544;54409;36790;36791;36794;;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54402;36814;36813;36038;36815;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54403;35307;35352;;;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54404;37032;35954;35773;35771;35776;35955;34316;35810;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54405;;;;;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54406;36810;36811;36809;36807;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54407;;;;;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54408;36774;35869;36775;;;;;;;;;;;
300270;300270;7aa76b96ad88d649;6ba6e53976a5fb7c;Campagne synthétique;544;54409;36794;36791;36790;36792;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54401;36086;35308;;;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54402;36038;36813;36815;36814;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54403;35352;35400;;;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54404;35809;34316;;;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54405;35412;36806;35972;33425;36858;33471;35435;36827;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54406;36810;36811;36809;;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54407;35598;35600;;;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300271;300271;8d681df3fdca3453;b11283843d61103a;Campagne synthétique;544;54409;36792;36791;36794;;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54401;36086;35308;;;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54402;36038;36813;36814;36815;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54403;33796;35440;;;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54404;35773;35810;35076;35956;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54405;35428;34689;35970;35968;35611;34780;36858;36816;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54407;36789;36779;36780;;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54408;36775;36774;;;;;;;;;;;;
300272;300272;528f337d77e55783;079dce6732dee4cc;Campagne synthétique;544;54409;36790;36792;;;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54402;36813;;;;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54403;35445;35440;36087;36105;36088;35400;33796;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54404;35954;35773;35771;35810;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54405;35968;;;;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54406;36809;;;;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54407;36779;36785;36789;35600;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300273;300273;6abc8797cf072e0c;bbc0fded2d8b78b8;Campagne synthétique;544;54409;36794;36792;36791;36790;;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54401;35441;35308;36086;;;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54402;36813;36815;36814;;;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54403;35307;36087;35445;35352;36105;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54405;35970;36806;35435;35874;35611;34780;36825;35428;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54406;36809;;;;;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54407;35598;35597;36780;35600;36789;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54408;36774;35869;;;;;;;;;;;;
300274;300274;494d857d95272159;fd5706223853eb54;Campagne synthétique;544;54409;36792;;;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54401;35308;35441;;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54402;36038;;;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54403;36088;36105;35307;35400;35440;33796;35445;36087;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54405;35428;35412;34689;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54406;36807;;;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54407;35597;35600;36789;36785;36780;36779;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54408;36774;35869;36775;;;;;;;;;;;
300275;300275;7e537512c409efcc;ebc8d5f4162b93dc;Campagne synthétique;544;54409;36794;36792;36790;36791;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54402;36814;;;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54403;35352;33796;36105;36087;35440;35445;36088;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54404;37032;35076;;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54405;35428;34689;;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54406;36809;;;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54407;36785;35600;;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54408;35869;36774;36775;;;;;;;;;;;
300276;300276;e8fceeb6e4d17439;b1becd29bf1f2ba6;Campagne synthétique;544;54409;36792;36790;;;;;;;;;;;;
300277;300277;13efd124cae84462;c8c7119046d6d4d8;Campagne synthétique;544;54401;35308;35441;;;;;;;;;;;;
300277;300277;13efd124cae84462;c8c7119046d6d4d8;Campagne synthétique;544;54402;36815;36038;36814;;;;;;;;;;;
300277;300277;13efd124cae84462;c8c7119046d6d4d8;Campagne synthétique;544;54403;35352;35440;36105;35445;;;;;;;;;;
